net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,2,VSD,3,absent,297,311,0.954983922829582,,,
alexnet,transfer,classify,0.001,2,VSD,7,absent,35,37,0.9459459459459459,,,
alexnet,transfer,classify,0.001,2,VSD,10,absent,21,22,0.9545454545454546,,,
alexnet,transfer,classify,0.001,2,VSD,4,absent,161,164,0.9817073170731707,,,
alexnet,transfer,classify,0.001,2,VSD,6,absent,55,58,0.9482758620689655,,,
alexnet,transfer,classify,0.001,2,VSD,11,absent,10,10,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,13,absent,3,3,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,9,absent,19,19,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,14,absent,5,5,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,8,absent,29,29,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,20,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,12,absent,8,8,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,18,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,16,absent,4,5,0.8,,,
alexnet,transfer,classify,0.001,2,VSD,22,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,15,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,42,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,21,absent,0,0,,,,
alexnet,transfer,classify,0.001,2,VSD,19,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,17,absent,0,0,,,,
alexnet,transfer,classify,0.001,2,VSD,2,both,593,655,0.9053435114503817,,,
alexnet,transfer,classify,0.001,2,VSD,1,both,1209,1233,0.9805352798053528,,,
alexnet,transfer,classify,0.001,2,VSD,5,both,105,127,0.8267716535433071,,,
alexnet,transfer,classify,0.001,2,VSD,3,both,318,355,0.895774647887324,,,
alexnet,transfer,classify,0.001,2,VSD,7,both,45,56,0.8035714285714286,,,
alexnet,transfer,classify,0.001,2,VSD,10,both,23,29,0.7931034482758621,,,
alexnet,transfer,classify,0.001,2,VSD,4,both,183,211,0.8672985781990521,,,
alexnet,transfer,classify,0.001,2,VSD,6,both,67,84,0.7976190476190477,,,
alexnet,transfer,classify,0.001,2,VSD,11,both,14,20,0.7,,,
alexnet,transfer,classify,0.001,2,VSD,13,both,5,5,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,9,both,24,27,0.8888888888888888,,,
alexnet,transfer,classify,0.001,2,VSD,14,both,5,5,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,8,both,37,43,0.8604651162790697,,,
alexnet,transfer,classify,0.001,2,VSD,20,both,3,3,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,12,both,10,11,0.9090909090909091,,,
alexnet,transfer,classify,0.001,2,VSD,18,both,2,4,0.5,,,
alexnet,transfer,classify,0.001,2,VSD,16,both,4,6,0.6666666666666666,,,
alexnet,transfer,classify,0.001,2,VSD,22,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,15,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,2,VSD,42,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,21,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,2,VSD,19,both,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,2,VSD,17,both,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,2,present,20,56,0.35714285714285715,,,
alexnet,transfer,classify,0.001,3,VSD,1,present,23,32,0.71875,,,
alexnet,transfer,classify,0.001,3,VSD,5,present,18,35,0.5142857142857142,,,
alexnet,transfer,classify,0.001,3,VSD,3,present,20,44,0.45454545454545453,,,
alexnet,transfer,classify,0.001,3,VSD,7,present,12,19,0.631578947368421,,,
alexnet,transfer,classify,0.001,3,VSD,10,present,3,7,0.42857142857142855,,,
alexnet,transfer,classify,0.001,3,VSD,4,present,23,47,0.48936170212765956,,,
alexnet,transfer,classify,0.001,3,VSD,6,present,15,26,0.5769230769230769,,,
alexnet,transfer,classify,0.001,3,VSD,11,present,4,10,0.4,,,
alexnet,transfer,classify,0.001,3,VSD,13,present,1,2,0.5,,,
alexnet,transfer,classify,0.001,3,VSD,9,present,4,8,0.5,,,
alexnet,transfer,classify,0.001,3,VSD,14,present,0,0,,,,
alexnet,transfer,classify,0.001,3,VSD,8,present,9,14,0.6428571428571429,,,
alexnet,transfer,classify,0.001,3,VSD,20,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,12,present,2,3,0.6666666666666666,,,
alexnet,transfer,classify,0.001,3,VSD,18,present,0,2,0.0,,,
alexnet,transfer,classify,0.001,3,VSD,16,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,3,VSD,22,present,0,0,,,,
alexnet,transfer,classify,0.001,3,VSD,15,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,3,VSD,42,present,0,0,,,,
alexnet,transfer,classify,0.001,3,VSD,21,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,19,present,0,1,0.0,,,
alexnet,transfer,classify,0.001,3,VSD,17,present,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,2,absent,567,599,0.9465776293823038,,,
alexnet,transfer,classify,0.001,3,VSD,1,absent,1184,1201,0.9858451290591174,,,
alexnet,transfer,classify,0.001,3,VSD,5,absent,88,92,0.9565217391304348,,,
alexnet,transfer,classify,0.001,3,VSD,3,absent,295,311,0.9485530546623794,,,
alexnet,transfer,classify,0.001,3,VSD,7,absent,35,37,0.9459459459459459,,,
alexnet,transfer,classify,0.001,3,VSD,10,absent,21,22,0.9545454545454546,,,
alexnet,transfer,classify,0.001,3,VSD,4,absent,158,164,0.9634146341463414,,,
alexnet,transfer,classify,0.001,3,VSD,6,absent,55,58,0.9482758620689655,,,
alexnet,transfer,classify,0.001,3,VSD,11,absent,9,10,0.9,,,
alexnet,transfer,classify,0.001,3,VSD,13,absent,3,3,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,9,absent,19,19,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,14,absent,5,5,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,8,absent,29,29,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,20,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,12,absent,8,8,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,18,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,16,absent,4,5,0.8,,,
alexnet,transfer,classify,0.001,3,VSD,22,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,15,absent,2,2,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,42,absent,1,1,1.0,,,
alexnet,transfer,classify,0.001,3,VSD,21,absent,0,0,,,,
