step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
159,2.456777572631836,,,,,8,CORnet_Z,transfer,classify,CE_random
160,2.53342342376709,,,,,8,CORnet_Z,transfer,classify,CE_random
161,2.8960950374603267,,,,,8,CORnet_Z,transfer,classify,CE_random
162,2.08121657371521,,,,,8,CORnet_Z,transfer,classify,CE_random
163,2.2732510566711426,,,,,8,CORnet_Z,transfer,classify,CE_random
164,2.2710931301116943,,,,,8,CORnet_Z,transfer,classify,CE_random
165,2.032657623291016,,,,,8,CORnet_Z,transfer,classify,CE_random
166,2.44315767288208,,,,,8,CORnet_Z,transfer,classify,CE_random
167,1.9413517713546755,,,,,8,CORnet_Z,transfer,classify,CE_random
168,2.2448666095733643,,,,,8,CORnet_Z,transfer,classify,CE_random
169,1.9370700120925903,,,,,8,CORnet_Z,transfer,classify,CE_random
170,2.2088892459869385,,,,,8,CORnet_Z,transfer,classify,CE_random
171,1.8842946290969849,,,,,8,CORnet_Z,transfer,classify,CE_random
172,2.590635061264038,,,,,8,CORnet_Z,transfer,classify,CE_random
173,2.2116224765777592,,,,,8,CORnet_Z,transfer,classify,CE_random
174,3.0578882694244385,,,,,8,CORnet_Z,transfer,classify,CE_random
175,1.9046136140823364,,,,,8,CORnet_Z,transfer,classify,CE_random
176,2.240460157394409,,,,,8,CORnet_Z,transfer,classify,CE_random
177,1.81590473651886,,,,,8,CORnet_Z,transfer,classify,CE_random
178,1.9971140623092647,,,,,8,CORnet_Z,transfer,classify,CE_random
179,2.3159444332122803,,,,,8,CORnet_Z,transfer,classify,CE_random
180,2.2400593757629395,,,,,8,CORnet_Z,transfer,classify,CE_random
181,1.4824361801147459,,,,,8,CORnet_Z,transfer,classify,CE_random
182,2.666409730911255,,,,,8,CORnet_Z,transfer,classify,CE_random
183,1.6625657081604004,,,,,8,CORnet_Z,transfer,classify,CE_random
184,2.389394998550415,,,,,8,CORnet_Z,transfer,classify,CE_random
185,2.3216540813446045,,,,,8,CORnet_Z,transfer,classify,CE_random
186,1.975038290023804,,,,,8,CORnet_Z,transfer,classify,CE_random
187,2.5905797481536865,,,,,8,CORnet_Z,transfer,classify,CE_random
188,2.194387435913086,,,,,8,CORnet_Z,transfer,classify,CE_random
189,2.1865804195404053,,,,,8,CORnet_Z,transfer,classify,CE_random
190,2.572268009185791,,,,,8,CORnet_Z,transfer,classify,CE_random
191,1.840994119644165,,,,,8,CORnet_Z,transfer,classify,CE_random
192,2.0458970069885254,,,,,8,CORnet_Z,transfer,classify,CE_random
193,2.3225605487823486,,,,,8,CORnet_Z,transfer,classify,CE_random
194,2.380016326904297,,,,,8,CORnet_Z,transfer,classify,CE_random
195,2.0130457878112797,,,,,8,CORnet_Z,transfer,classify,CE_random
196,2.5212197303771973,,,,,8,CORnet_Z,transfer,classify,CE_random
197,2.19055700302124,,,,,8,CORnet_Z,transfer,classify,CE_random
198,1.9197932481765747,,,,,8,CORnet_Z,transfer,classify,CE_random
199,1.805197596549988,,,,,8,CORnet_Z,transfer,classify,CE_random
200,2.536529541015625,2.1886444091796875,0.18839246034622192,0.3232734799385071,0.3298342525959015,8,CORnet_Z,transfer,classify,CE_random
201,1.7130248546600342,,,,,8,CORnet_Z,transfer,classify,CE_random
202,2.935002326965332,,,,,8,CORnet_Z,transfer,classify,CE_random
203,1.967766284942627,,,,,8,CORnet_Z,transfer,classify,CE_random
204,2.5414609909057617,,,,,8,CORnet_Z,transfer,classify,CE_random
205,1.888792634010315,,,,,8,CORnet_Z,transfer,classify,CE_random
206,2.274688720703125,,,,,8,CORnet_Z,transfer,classify,CE_random
207,2.618394374847412,,,,,8,CORnet_Z,transfer,classify,CE_random
208,1.6304972171783447,,,,,8,CORnet_Z,transfer,classify,CE_random
209,2.000692367553711,,,,,8,CORnet_Z,transfer,classify,CE_random
210,2.0659513473510738,,,,,8,CORnet_Z,transfer,classify,CE_random
211,2.364506483078003,,,,,8,CORnet_Z,transfer,classify,CE_random
212,2.0835747718811035,,,,,8,CORnet_Z,transfer,classify,CE_random
213,2.833905935287476,,,,,8,CORnet_Z,transfer,classify,CE_random
214,2.1046142578125,,,,,8,CORnet_Z,transfer,classify,CE_random
215,2.3836123943328857,,,,,8,CORnet_Z,transfer,classify,CE_random
216,2.4143452644348145,,,,,8,CORnet_Z,transfer,classify,CE_random
217,2.471076488494873,,,,,8,CORnet_Z,transfer,classify,CE_random
218,2.470696926116944,,,,,8,CORnet_Z,transfer,classify,CE_random
219,2.0679006576538086,,,,,8,CORnet_Z,transfer,classify,CE_random
220,1.7774837017059326,,,,,8,CORnet_Z,transfer,classify,CE_random
221,2.9051544666290283,,,,,8,CORnet_Z,transfer,classify,CE_random
222,2.2487633228302,,,,,8,CORnet_Z,transfer,classify,CE_random
223,2.2935538291931152,,,,,8,CORnet_Z,transfer,classify,CE_random
224,1.9548205137252808,,,,,8,CORnet_Z,transfer,classify,CE_random
225,2.2065448760986333,,,,,8,CORnet_Z,transfer,classify,CE_random
226,2.2804408073425293,,,,,8,CORnet_Z,transfer,classify,CE_random
227,2.5048248767852783,,,,,8,CORnet_Z,transfer,classify,CE_random
228,1.799401044845581,,,,,8,CORnet_Z,transfer,classify,CE_random
229,2.5616471767425537,,,,,8,CORnet_Z,transfer,classify,CE_random
230,2.387036800384521,,,,,8,CORnet_Z,transfer,classify,CE_random
231,2.116690158843994,,,,,8,CORnet_Z,transfer,classify,CE_random
232,1.9556790590286253,,,,,8,CORnet_Z,transfer,classify,CE_random
233,1.7915501594543457,,,,,8,CORnet_Z,transfer,classify,CE_random
234,2.535641431808472,,,,,8,CORnet_Z,transfer,classify,CE_random
235,2.337038516998291,,,,,8,CORnet_Z,transfer,classify,CE_random
236,2.503247022628784,,,,,8,CORnet_Z,transfer,classify,CE_random
237,1.9908603429794312,,,,,8,CORnet_Z,transfer,classify,CE_random
238,1.923734664916992,,,,,8,CORnet_Z,transfer,classify,CE_random
239,2.3625271320343018,,,,,8,CORnet_Z,transfer,classify,CE_random
240,1.957309365272522,,,,,8,CORnet_Z,transfer,classify,CE_random
241,2.2597639560699463,,,,,8,CORnet_Z,transfer,classify,CE_random
242,2.138051748275757,,,,,8,CORnet_Z,transfer,classify,CE_random
243,3.059838056564331,,,,,8,CORnet_Z,transfer,classify,CE_random
244,1.9355311393737795,,,,,8,CORnet_Z,transfer,classify,CE_random
245,2.2872402667999268,,,,,8,CORnet_Z,transfer,classify,CE_random
246,1.9106401205062864,,,,,8,CORnet_Z,transfer,classify,CE_random
247,1.8007112741470337,,,,,8,CORnet_Z,transfer,classify,CE_random
248,1.8667669296264648,,,,,8,CORnet_Z,transfer,classify,CE_random
249,2.6046433448791504,,,,,8,CORnet_Z,transfer,classify,CE_random
250,2.6635761260986333,2.1842994689941406,0.18939849734306333,0.3205110430717468,0.3094613254070282,8,CORnet_Z,transfer,classify,CE_random
251,1.9328513145446775,,,,,8,CORnet_Z,transfer,classify,CE_random
252,2.2462639808654785,,,,,8,CORnet_Z,transfer,classify,CE_random
253,2.1386139392852783,,,,,8,CORnet_Z,transfer,classify,CE_random
254,1.8166120052337649,,,,,8,CORnet_Z,transfer,classify,CE_random
255,2.059531688690185,,,,,8,CORnet_Z,transfer,classify,CE_random
256,1.633881449699402,,,,,8,CORnet_Z,transfer,classify,CE_random
257,2.6539454460144043,,,,,8,CORnet_Z,transfer,classify,CE_random
258,2.73174786567688,,,,,8,CORnet_Z,transfer,classify,CE_random
259,1.9915021657943728,,,,,8,CORnet_Z,transfer,classify,CE_random
260,1.915810227394104,,,,,8,CORnet_Z,transfer,classify,CE_random
261,2.2264530658721924,,,,,8,CORnet_Z,transfer,classify,CE_random
262,2.4239978790283203,,,,,8,CORnet_Z,transfer,classify,CE_random
263,1.9341291189193728,,,,,8,CORnet_Z,transfer,classify,CE_random
