step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
112,2.691656351089477,,,,,8,CORnet_Z,transfer,classify,CE_largest
113,1.9389998912811282,,,,,8,CORnet_Z,transfer,classify,CE_largest
114,2.542193651199341,,,,,8,CORnet_Z,transfer,classify,CE_largest
115,2.5162272453308105,,,,,8,CORnet_Z,transfer,classify,CE_largest
116,2.269739389419556,,,,,8,CORnet_Z,transfer,classify,CE_largest
117,2.157386779785156,,,,,8,CORnet_Z,transfer,classify,CE_largest
118,1.9415429830551147,,,,,8,CORnet_Z,transfer,classify,CE_largest
119,2.0683789253234863,,,,,8,CORnet_Z,transfer,classify,CE_largest
120,2.1844844818115234,,,,,8,CORnet_Z,transfer,classify,CE_largest
121,2.783217430114746,,,,,8,CORnet_Z,transfer,classify,CE_largest
122,2.270749568939209,,,,,8,CORnet_Z,transfer,classify,CE_largest
123,1.8802297115325928,,,,,8,CORnet_Z,transfer,classify,CE_largest
124,2.2553625106811523,,,,,8,CORnet_Z,transfer,classify,CE_largest
125,2.4367594718933105,,,,,8,CORnet_Z,transfer,classify,CE_largest
126,2.4096055030822754,,,,,8,CORnet_Z,transfer,classify,CE_largest
127,2.546273231506348,,,,,8,CORnet_Z,transfer,classify,CE_largest
128,2.423429250717163,,,,,8,CORnet_Z,transfer,classify,CE_largest
129,2.216042995452881,,,,,8,CORnet_Z,transfer,classify,CE_largest
130,1.8050270080566408,,,,,8,CORnet_Z,transfer,classify,CE_largest
131,2.263739109039306,,,,,8,CORnet_Z,transfer,classify,CE_largest
132,2.3724522590637207,,,,,8,CORnet_Z,transfer,classify,CE_largest
133,2.5532748699188232,,,,,8,CORnet_Z,transfer,classify,CE_largest
134,2.5685746669769287,,,,,8,CORnet_Z,transfer,classify,CE_largest
135,2.4629359245300293,,,,,8,CORnet_Z,transfer,classify,CE_largest
136,2.2173998355865483,,,,,8,CORnet_Z,transfer,classify,CE_largest
137,1.8759996891021729,,,,,8,CORnet_Z,transfer,classify,CE_largest
138,2.08963942527771,,,,,8,CORnet_Z,transfer,classify,CE_largest
139,2.1456046104431152,,,,,8,CORnet_Z,transfer,classify,CE_largest
140,1.9340019226074217,,,,,8,CORnet_Z,transfer,classify,CE_largest
141,2.227008581161499,,,,,8,CORnet_Z,transfer,classify,CE_largest
142,2.286050081253052,,,,,8,CORnet_Z,transfer,classify,CE_largest
143,2.2069852352142334,,,,,8,CORnet_Z,transfer,classify,CE_largest
144,2.1575822830200195,,,,,8,CORnet_Z,transfer,classify,CE_largest
145,1.746870756149292,,,,,8,CORnet_Z,transfer,classify,CE_largest
146,2.371480226516724,,,,,8,CORnet_Z,transfer,classify,CE_largest
147,2.9425020217895512,,,,,8,CORnet_Z,transfer,classify,CE_largest
148,2.4056649208068848,,,,,8,CORnet_Z,transfer,classify,CE_largest
149,1.986664056777954,,,,,8,CORnet_Z,transfer,classify,CE_largest
150,1.8407267332077024,2.2859816551208496,0.1798601895570755,0.327693372964859,0.31118783354759216,8,CORnet_Z,transfer,classify,CE_largest
151,2.678317070007324,,,,,8,CORnet_Z,transfer,classify,CE_largest
152,2.4861457347869877,,,,,8,CORnet_Z,transfer,classify,CE_largest
153,2.5922811031341557,,,,,8,CORnet_Z,transfer,classify,CE_largest
154,2.1382946968078613,,,,,8,CORnet_Z,transfer,classify,CE_largest
155,1.798594355583191,,,,,8,CORnet_Z,transfer,classify,CE_largest
156,1.9437093734741209,,,,,8,CORnet_Z,transfer,classify,CE_largest
157,2.0273270606994633,,,,,8,CORnet_Z,transfer,classify,CE_largest
158,2.4428436756134038,,,,,8,CORnet_Z,transfer,classify,CE_largest
159,2.0494496822357178,,,,,8,CORnet_Z,transfer,classify,CE_largest
160,2.331216335296631,,,,,8,CORnet_Z,transfer,classify,CE_largest
161,2.561894655227661,,,,,8,CORnet_Z,transfer,classify,CE_largest
162,2.0437171459198002,,,,,8,CORnet_Z,transfer,classify,CE_largest
163,2.327939510345459,,,,,8,CORnet_Z,transfer,classify,CE_largest
164,2.552379608154297,,,,,8,CORnet_Z,transfer,classify,CE_largest
