step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
478,0.21556758880615234,,,,,8,VGG16,transfer,classify,BCE
479,0.17465539276599884,,,,,8,VGG16,transfer,classify,BCE
480,0.15253043174743652,,,,,8,VGG16,transfer,classify,BCE
481,0.1954769343137741,,,,,8,VGG16,transfer,classify,BCE
484,0.16288235783576965,,,,,8,VGG16,transfer,classify,BCE
485,0.19776317477226255,,,,,8,VGG16,transfer,classify,BCE
486,0.23879566788673398,,,,,8,VGG16,transfer,classify,BCE
489,0.1930619031190872,,,,,8,VGG16,transfer,classify,BCE
490,0.1759606897830963,,,,,8,VGG16,transfer,classify,BCE
491,0.21674029529094696,,,,,8,VGG16,transfer,classify,BCE
493,0.1733945608139038,,,,,8,VGG16,transfer,classify,BCE
494,0.18108931183815,,,,,8,VGG16,transfer,classify,BCE
495,0.19166050851345065,,,,,8,VGG16,transfer,classify,BCE
496,0.17974522709846494,,,,,8,VGG16,transfer,classify,BCE
497,0.17681479454040527,,,,,8,VGG16,transfer,classify,BCE
498,0.20206288993358607,,,,,8,VGG16,transfer,classify,BCE
500,0.2318944931030273,0.1829853802919388,0.07478966563940047,0.4532458484172821,0.4702348113059998,8,VGG16,transfer,classify,BCE
504,0.18404120206832889,,,,,8,VGG16,transfer,classify,BCE
505,0.1848329603672028,,,,,8,VGG16,transfer,classify,BCE
506,0.20643477141857147,,,,,8,VGG16,transfer,classify,BCE
508,0.1991355270147324,,,,,8,VGG16,transfer,classify,BCE
509,0.1867419332265854,,,,,8,VGG16,transfer,classify,BCE
511,0.17628569900989532,,,,,8,VGG16,transfer,classify,BCE
512,0.18768753111362454,,,,,8,VGG16,transfer,classify,BCE
513,0.19835297763347626,,,,,8,VGG16,transfer,classify,BCE
514,0.16218625009059906,,,,,8,VGG16,transfer,classify,BCE
515,0.1698770821094513,,,,,8,VGG16,transfer,classify,BCE
517,0.20044255256652832,,,,,8,VGG16,transfer,classify,BCE
518,0.1993870884180069,,,,,8,VGG16,transfer,classify,BCE
521,0.16896462440490725,,,,,8,VGG16,transfer,classify,BCE
522,0.18975423276424408,,,,,8,VGG16,transfer,classify,BCE
523,0.20775477588176727,,,,,8,VGG16,transfer,classify,BCE
524,0.19442258775234225,,,,,8,VGG16,transfer,classify,BCE
525,0.19296196103096008,,,,,8,VGG16,transfer,classify,BCE
527,0.1941899061203003,,,,,8,VGG16,transfer,classify,BCE
528,0.17715373635292053,,,,,8,VGG16,transfer,classify,BCE
531,0.17092667520046234,,,,,8,VGG16,transfer,classify,BCE
532,0.18332166969776156,,,,,8,VGG16,transfer,classify,BCE
533,0.21188560128211972,,,,,8,VGG16,transfer,classify,BCE
534,0.20981383323669436,,,,,8,VGG16,transfer,classify,BCE
538,0.17648766934871676,,,,,8,VGG16,transfer,classify,BCE
539,0.17582838237285614,,,,,8,VGG16,transfer,classify,BCE
540,0.2081444263458252,,,,,8,VGG16,transfer,classify,BCE
541,0.17258910834789276,,,,,8,VGG16,transfer,classify,BCE
542,0.19905900955200195,,,,,8,VGG16,transfer,classify,BCE
544,0.2061725407838821,,,,,8,VGG16,transfer,classify,BCE
545,0.18259374797344208,,,,,8,VGG16,transfer,classify,BCE
546,0.21898894011974332,,,,,8,VGG16,transfer,classify,BCE
547,0.20200860500335693,,,,,8,VGG16,transfer,classify,BCE
548,0.17310483753681186,,,,,8,VGG16,transfer,classify,BCE
549,0.15267007052898407,,,,,8,VGG16,transfer,classify,BCE
550,0.21827511489391327,0.17891864478588104,0.086272694170475,0.4718922674655914,0.4950966835021973,8,VGG16,transfer,classify,BCE
551,0.17553062736988068,,,,,8,VGG16,transfer,classify,BCE
552,0.18822970986366272,,,,,8,VGG16,transfer,classify,BCE
553,0.1907259225845337,,,,,8,VGG16,transfer,classify,BCE
554,0.18797986209392548,,,,,8,VGG16,transfer,classify,BCE
555,0.1588883250951767,,,,,8,VGG16,transfer,classify,BCE
556,0.1727210134267807,,,,,8,VGG16,transfer,classify,BCE
557,0.1836683005094528,,,,,8,VGG16,transfer,classify,BCE
559,0.14714287221431732,,,,,8,VGG16,transfer,classify,BCE
560,0.158050537109375,,,,,8,VGG16,transfer,classify,BCE
561,0.14405183494091034,,,,,8,VGG16,transfer,classify,BCE
562,0.18965516984462735,,,,,8,VGG16,transfer,classify,BCE
563,0.1971326619386673,,,,,8,VGG16,transfer,classify,BCE
