step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
178,2.633693218231201,,,,,8,CORnet_S,transfer,classify,CE_random
179,2.4878628253936768,,,,,8,CORnet_S,transfer,classify,CE_random
180,1.7922701835632324,,,,,8,CORnet_S,transfer,classify,CE_random
181,2.3201375007629395,,,,,8,CORnet_S,transfer,classify,CE_random
182,2.7708749771118164,,,,,8,CORnet_S,transfer,classify,CE_random
183,2.4030237197875977,,,,,8,CORnet_S,transfer,classify,CE_random
184,2.1445267200469966,,,,,8,CORnet_S,transfer,classify,CE_random
185,2.0527584552764893,,,,,8,CORnet_S,transfer,classify,CE_random
186,2.2762577533721924,,,,,8,CORnet_S,transfer,classify,CE_random
187,2.1597201824188232,,,,,8,CORnet_S,transfer,classify,CE_random
188,2.1085829734802246,,,,,8,CORnet_S,transfer,classify,CE_random
189,2.1336336135864262,,,,,8,CORnet_S,transfer,classify,CE_random
190,2.1699995994567867,,,,,8,CORnet_S,transfer,classify,CE_random
191,2.214829683303833,,,,,8,CORnet_S,transfer,classify,CE_random
192,2.077561616897583,,,,,8,CORnet_S,transfer,classify,CE_random
193,2.629424571990967,,,,,8,CORnet_S,transfer,classify,CE_random
194,2.0074212551116943,,,,,8,CORnet_S,transfer,classify,CE_random
195,1.9488573074340818,,,,,8,CORnet_S,transfer,classify,CE_random
196,2.2304859161376958,,,,,8,CORnet_S,transfer,classify,CE_random
197,2.408078670501709,,,,,8,CORnet_S,transfer,classify,CE_random
198,2.492673397064209,,,,,8,CORnet_S,transfer,classify,CE_random
199,2.4760990142822266,,,,,8,CORnet_S,transfer,classify,CE_random
200,2.1156167984008794,2.0397729873657227,0.18881714344024655,0.4406768083572388,0.4600138068199158,8,CORnet_S,transfer,classify,CE_random
201,1.935157299041748,,,,,8,CORnet_S,transfer,classify,CE_random
202,2.4193387031555176,,,,,8,CORnet_S,transfer,classify,CE_random
203,2.6395132541656494,,,,,8,CORnet_S,transfer,classify,CE_random
204,2.0138096809387207,,,,,8,CORnet_S,transfer,classify,CE_random
205,2.179025650024414,,,,,8,CORnet_S,transfer,classify,CE_random
206,1.898033618927002,,,,,8,CORnet_S,transfer,classify,CE_random
207,2.577301263809204,,,,,8,CORnet_S,transfer,classify,CE_random
208,1.9362579584121704,,,,,8,CORnet_S,transfer,classify,CE_random
209,2.435177087783813,,,,,8,CORnet_S,transfer,classify,CE_random
210,2.71203351020813,,,,,8,CORnet_S,transfer,classify,CE_random
211,1.883264660835266,,,,,8,CORnet_S,transfer,classify,CE_random
212,2.7354507446289062,,,,,8,CORnet_S,transfer,classify,CE_random
213,2.1153802871704097,,,,,8,CORnet_S,transfer,classify,CE_random
214,2.188499927520752,,,,,8,CORnet_S,transfer,classify,CE_random
215,2.333543062210083,,,,,8,CORnet_S,transfer,classify,CE_random
216,2.5018179416656494,,,,,8,CORnet_S,transfer,classify,CE_random
217,2.46976900100708,,,,,8,CORnet_S,transfer,classify,CE_random
218,2.236100435256958,,,,,8,CORnet_S,transfer,classify,CE_random
219,1.8289378881454468,,,,,8,CORnet_S,transfer,classify,CE_random
220,2.19842791557312,,,,,8,CORnet_S,transfer,classify,CE_random
221,2.1104936599731445,,,,,8,CORnet_S,transfer,classify,CE_random
222,2.066042423248291,,,,,8,CORnet_S,transfer,classify,CE_random
223,2.37268590927124,,,,,8,CORnet_S,transfer,classify,CE_random
224,1.922612309455872,,,,,8,CORnet_S,transfer,classify,CE_random
225,2.722062349319458,,,,,8,CORnet_S,transfer,classify,CE_random
226,2.1721842288970947,,,,,8,CORnet_S,transfer,classify,CE_random
227,2.408440589904785,,,,,8,CORnet_S,transfer,classify,CE_random
228,2.2506182193756104,,,,,8,CORnet_S,transfer,classify,CE_random
229,1.7927702665328982,,,,,8,CORnet_S,transfer,classify,CE_random
230,2.4684255123138428,,,,,8,CORnet_S,transfer,classify,CE_random
231,1.9473005533218384,,,,,8,CORnet_S,transfer,classify,CE_random
232,2.6579747200012207,,,,,8,CORnet_S,transfer,classify,CE_random
233,2.1213865280151367,,,,,8,CORnet_S,transfer,classify,CE_random
234,1.9815340042114256,,,,,8,CORnet_S,transfer,classify,CE_random
235,2.3894753456115723,,,,,8,CORnet_S,transfer,classify,CE_random
236,1.854840874671936,,,,,8,CORnet_S,transfer,classify,CE_random
237,2.1907079219818115,,,,,8,CORnet_S,transfer,classify,CE_random
238,2.2010571956634517,,,,,8,CORnet_S,transfer,classify,CE_random
239,2.225379228591919,,,,,8,CORnet_S,transfer,classify,CE_random
240,2.5620591640472408,,,,,8,CORnet_S,transfer,classify,CE_random
241,2.1702139377593994,,,,,8,CORnet_S,transfer,classify,CE_random
242,2.354159116744995,,,,,8,CORnet_S,transfer,classify,CE_random
243,1.8479288816452024,,,,,8,CORnet_S,transfer,classify,CE_random
244,1.8853006362915041,,,,,8,CORnet_S,transfer,classify,CE_random
245,2.2604925632476807,,,,,8,CORnet_S,transfer,classify,CE_random
246,1.6735283136367798,,,,,8,CORnet_S,transfer,classify,CE_random
