net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
VGG16,transfer,classify,0.001,4,RVvRHGV,4,both,496,532,0.9323308270676691,,,
VGG16,transfer,classify,0.001,4,RVvRHGV,8,both,419,532,0.7875939849624061,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,present,170,266,0.6390977443609023,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,present,188,266,0.706766917293233,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,present,157,266,0.5902255639097744,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,present,139,266,0.5225563909774437,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,absent,162,266,0.6090225563909775,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,absent,99,266,0.37218045112781956,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,absent,115,266,0.4323308270676692,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,absent,140,266,0.5263157894736842,,,
VGG16,transfer,classify,0.001,4,2_v_5,1,both,332,532,0.6240601503759399,,,
VGG16,transfer,classify,0.001,4,2_v_5,2,both,287,532,0.5394736842105263,,,
VGG16,transfer,classify,0.001,4,2_v_5,4,both,272,532,0.5112781954887218,,,
VGG16,transfer,classify,0.001,4,2_v_5,8,both,279,532,0.5244360902255639,,,
VGG16,transfer,classify,0.001,5,RVvGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,5,RVvGV,2,present,264,266,0.9924812030075187,,,
VGG16,transfer,classify,0.001,5,RVvGV,4,present,253,266,0.9511278195488722,,,
VGG16,transfer,classify,0.001,5,RVvGV,8,present,233,266,0.8759398496240601,,,
VGG16,transfer,classify,0.001,5,RVvGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,5,RVvGV,2,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,5,RVvGV,4,absent,263,266,0.9887218045112782,,,
VGG16,transfer,classify,0.001,5,RVvGV,8,absent,251,266,0.943609022556391,,,
VGG16,transfer,classify,0.001,5,RVvGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,5,RVvGV,2,both,530,532,0.9962406015037594,,,
VGG16,transfer,classify,0.001,5,RVvGV,4,both,516,532,0.9699248120300752,,,
VGG16,transfer,classify,0.001,5,RVvGV,8,both,484,532,0.9097744360902256,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,2,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,4,present,250,266,0.9398496240601504,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,8,present,212,266,0.7969924812030075,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,1,absent,263,266,0.9887218045112782,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,2,absent,251,266,0.943609022556391,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,4,absent,234,266,0.8796992481203008,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,8,absent,195,266,0.7330827067669173,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,1,both,529,532,0.9943609022556391,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,2,both,517,532,0.9718045112781954,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,4,both,484,532,0.9097744360902256,,,
VGG16,transfer,classify,0.001,5,RVvRHGV,8,both,407,532,0.7650375939849624,,,
VGG16,transfer,classify,0.001,5,2_v_5,1,present,147,266,0.5526315789473685,,,
VGG16,transfer,classify,0.001,5,2_v_5,2,present,211,266,0.793233082706767,,,
VGG16,transfer,classify,0.001,5,2_v_5,4,present,187,266,0.7030075187969925,,,
VGG16,transfer,classify,0.001,5,2_v_5,8,present,161,266,0.6052631578947368,,,
VGG16,transfer,classify,0.001,5,2_v_5,1,absent,170,266,0.6390977443609023,,,
VGG16,transfer,classify,0.001,5,2_v_5,2,absent,76,266,0.2857142857142857,,,
VGG16,transfer,classify,0.001,5,2_v_5,4,absent,71,266,0.2669172932330827,,,
VGG16,transfer,classify,0.001,5,2_v_5,8,absent,106,266,0.39849624060150374,,,
VGG16,transfer,classify,0.001,5,2_v_5,1,both,317,532,0.5958646616541353,,,
VGG16,transfer,classify,0.001,5,2_v_5,2,both,287,532,0.5394736842105263,,,
VGG16,transfer,classify,0.001,5,2_v_5,4,both,258,532,0.4849624060150376,,,
VGG16,transfer,classify,0.001,5,2_v_5,8,both,267,532,0.5018796992481203,,,
VGG16,transfer,classify,0.001,6,RVvGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,6,RVvGV,2,present,265,266,0.9962406015037594,,,
VGG16,transfer,classify,0.001,6,RVvGV,4,present,253,266,0.9511278195488722,,,
VGG16,transfer,classify,0.001,6,RVvGV,8,present,240,266,0.9022556390977443,,,
VGG16,transfer,classify,0.001,6,RVvGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,6,RVvGV,2,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,6,RVvGV,4,absent,263,266,0.9887218045112782,,,
VGG16,transfer,classify,0.001,6,RVvGV,8,absent,247,266,0.9285714285714286,,,
VGG16,transfer,classify,0.001,6,RVvGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,6,RVvGV,2,both,531,532,0.9981203007518797,,,
VGG16,transfer,classify,0.001,6,RVvGV,4,both,516,532,0.9699248120300752,,,
VGG16,transfer,classify,0.001,6,RVvGV,8,both,487,532,0.9154135338345865,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,2,present,264,266,0.9924812030075187,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,4,present,249,266,0.9360902255639098,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,8,present,224,266,0.8421052631578947,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,2,absent,259,266,0.9736842105263158,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,4,absent,243,266,0.9135338345864662,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,8,absent,181,266,0.6804511278195489,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,2,both,523,532,0.9830827067669173,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,4,both,492,532,0.924812030075188,,,
VGG16,transfer,classify,0.001,6,RVvRHGV,8,both,405,532,0.7612781954887218,,,
VGG16,transfer,classify,0.001,6,2_v_5,1,present,132,266,0.49624060150375937,,,
VGG16,transfer,classify,0.001,6,2_v_5,2,present,175,266,0.6578947368421053,,,
VGG16,transfer,classify,0.001,6,2_v_5,4,present,178,266,0.6691729323308271,,,
VGG16,transfer,classify,0.001,6,2_v_5,8,present,188,266,0.706766917293233,,,
VGG16,transfer,classify,0.001,6,2_v_5,1,absent,202,266,0.7593984962406015,,,
VGG16,transfer,classify,0.001,6,2_v_5,2,absent,111,266,0.41729323308270677,,,
VGG16,transfer,classify,0.001,6,2_v_5,4,absent,85,266,0.31954887218045114,,,
VGG16,transfer,classify,0.001,6,2_v_5,8,absent,88,266,0.3308270676691729,,,
VGG16,transfer,classify,0.001,6,2_v_5,1,both,334,532,0.6278195488721805,,,
VGG16,transfer,classify,0.001,6,2_v_5,2,both,286,532,0.5375939849624061,,,
VGG16,transfer,classify,0.001,6,2_v_5,4,both,263,532,0.4943609022556391,,,
VGG16,transfer,classify,0.001,6,2_v_5,8,both,276,532,0.518796992481203,,,
VGG16,transfer,classify,0.001,7,RVvGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvGV,2,present,265,266,0.9962406015037594,,,
VGG16,transfer,classify,0.001,7,RVvGV,4,present,259,266,0.9736842105263158,,,
VGG16,transfer,classify,0.001,7,RVvGV,8,present,244,266,0.9172932330827067,,,
VGG16,transfer,classify,0.001,7,RVvGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvGV,2,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvGV,4,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvGV,8,absent,251,266,0.943609022556391,,,
VGG16,transfer,classify,0.001,7,RVvGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,7,RVvGV,2,both,531,532,0.9981203007518797,,,
VGG16,transfer,classify,0.001,7,RVvGV,4,both,525,532,0.9868421052631579,,,
VGG16,transfer,classify,0.001,7,RVvGV,8,both,495,532,0.9304511278195489,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,2,present,265,266,0.9962406015037594,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,4,present,249,266,0.9360902255639098,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,8,present,217,266,0.8157894736842105,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,2,absent,258,266,0.9699248120300752,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,4,absent,249,266,0.9360902255639098,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,8,absent,195,266,0.7330827067669173,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,1,both,532,532,1.0,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,2,both,523,532,0.9830827067669173,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,4,both,498,532,0.9360902255639098,,,
VGG16,transfer,classify,0.001,7,RVvRHGV,8,both,412,532,0.7744360902255639,,,
VGG16,transfer,classify,0.001,7,2_v_5,1,present,161,266,0.6052631578947368,,,
VGG16,transfer,classify,0.001,7,2_v_5,2,present,165,266,0.6203007518796992,,,
VGG16,transfer,classify,0.001,7,2_v_5,4,present,158,266,0.5939849624060151,,,
VGG16,transfer,classify,0.001,7,2_v_5,8,present,159,266,0.5977443609022557,,,
VGG16,transfer,classify,0.001,7,2_v_5,1,absent,173,266,0.650375939849624,,,
VGG16,transfer,classify,0.001,7,2_v_5,2,absent,118,266,0.44360902255639095,,,
VGG16,transfer,classify,0.001,7,2_v_5,4,absent,114,266,0.42857142857142855,,,
VGG16,transfer,classify,0.001,7,2_v_5,8,absent,121,266,0.4548872180451128,,,
VGG16,transfer,classify,0.001,7,2_v_5,1,both,334,532,0.6278195488721805,,,
VGG16,transfer,classify,0.001,7,2_v_5,2,both,283,532,0.5319548872180451,,,
VGG16,transfer,classify,0.001,7,2_v_5,4,both,272,532,0.5112781954887218,,,
VGG16,transfer,classify,0.001,7,2_v_5,8,both,280,532,0.5263157894736842,,,
VGG16,transfer,classify,0.001,8,RVvGV,1,present,266,266,1.0,,,
VGG16,transfer,classify,0.001,8,RVvGV,2,present,265,266,0.9962406015037594,,,
VGG16,transfer,classify,0.001,8,RVvGV,4,present,258,266,0.9699248120300752,,,
VGG16,transfer,classify,0.001,8,RVvGV,8,present,242,266,0.9097744360902256,,,
VGG16,transfer,classify,0.001,8,RVvGV,1,absent,266,266,1.0,,,
VGG16,transfer,classify,0.001,8,RVvGV,2,absent,266,266,1.0,,,
