net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,6,2_v_5,1,present,0.9097744360902256,,,
alexnet,transfer,classify,0.001,6,2_v_5,2,present,0.7857142857142857,,,
alexnet,transfer,classify,0.001,6,2_v_5,4,present,0.7481203007518797,,,
alexnet,transfer,classify,0.001,6,2_v_5,8,present,0.5375939849624061,,,
alexnet,transfer,classify,0.001,6,2_v_5,1,absent,0.8646616541353384,,,
alexnet,transfer,classify,0.001,6,2_v_5,2,absent,0.7819548872180451,,,
alexnet,transfer,classify,0.001,6,2_v_5,4,absent,0.6954887218045113,,,
alexnet,transfer,classify,0.001,6,2_v_5,8,absent,0.6917293233082706,,,
alexnet,transfer,classify,0.001,6,2_v_5,1,both,0.8872180451127819,,,
alexnet,transfer,classify,0.001,6,2_v_5,2,both,0.7838345864661654,,,
alexnet,transfer,classify,0.001,6,2_v_5,4,both,0.7218045112781954,,,
alexnet,transfer,classify,0.001,6,2_v_5,8,both,0.6146616541353384,,,
alexnet,transfer,classify,0.001,7,RVvGV,1,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,2,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,4,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,8,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,1,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,2,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,4,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,8,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,1,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,2,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,4,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvGV,8,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,1,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,2,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,4,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,8,present,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,1,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,2,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,4,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,8,absent,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,1,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,2,both,1.0,,,
alexnet,transfer,classify,0.001,7,RVvRHGV,4,both,1.0,,,
