,net_name,method,source_dataset,net_number,set_size,alpha,alpha_cov,beta,beta_cov,threshold_acc,discrim_threshold,log_set_size,log_discrim_threshold
50,alexnet,transfer,ImageNet,5,4,0.8659752073592347,0.0032264475408094882,0.2472118177513235,0.003646439905402252,0.75,0.8658658658658659,0.6020599913279624,-0.06254938076116807
51,alexnet,transfer,ImageNet,5,8,1.0106225983901438,0.011135142328734736,0.43093316340357196,0.011816883924149533,0.75,1.0,0.9030899869919435,0.0
52,alexnet,transfer,ImageNet,6,1,0.7153414703560752,0.0015627521377574167,0.16365027179782712,0.0014454587425262687,0.75,0.7157157157157157,0.0,-0.1452594464249017
53,alexnet,transfer,ImageNet,6,2,0.8366623899390753,0.0006469029357922652,0.1512167084058561,0.0006772141803973714,0.75,0.8368368368368369,0.3010299956639812,-0.0773592107869659
54,alexnet,transfer,ImageNet,6,4,1.0002986825756854,0.0030140916043993942,0.15060169851604044,0.002909857302221821,0.75,1.0,0.6020599913279624,0.0
55,alexnet,transfer,ImageNet,6,8,1.146663257550182,0.009811540566277444,0.1779519105764227,0.0046660360512473095,0.75,1.0,0.9030899869919435,0.0
56,alexnet,transfer,ImageNet,7,1,0.6963257371492646,0.0018302792612511659,0.17352416158507422,0.0017100996791468404,0.75,0.6966966966966966,0.0,-0.15695624861542024
57,alexnet,transfer,ImageNet,7,2,0.8245569203887287,0.0007893193463849637,0.1725001291790002,0.0008424642278875614,0.75,0.8248248248248248,0.3010299956639812,-0.08363827652886655
58,alexnet,transfer,ImageNet,7,4,1.009301147155585,0.0026276341099385828,0.23283268597421733,0.0022983542402529446,0.75,1.0,0.6020599913279624,0.0
59,alexnet,transfer,ImageNet,7,8,1.0259153017744023,0.002364206924674167,0.25960140247739005,0.0019750289020458653,0.75,1.0,0.9030899869919435,0.0
60,alexnet,transfer,ImageNet,8,1,0.837335136538899,0.0011212023207773105,0.09662003348237497,0.0010024151801960716,0.75,0.8368368368368369,0.0,-0.0773592107869659
