method,mode,loss_func,net_name,replicate,vsd_score_bin,acc,n_trials,pred
transfer,classify,CE-largest,CORnet_Z,5,7.0,0.39316239316239315,117,0.457124512010196
transfer,classify,CE-random,CORnet_Z,5,0.0,0.6756756756756757,333,0.6534273603961743
transfer,classify,CE-random,CORnet_Z,5,1.0,0.6351791530944625,307,0.6216147057875269
transfer,classify,CE-random,CORnet_Z,5,2.0,0.5579710144927537,276,0.5898020511788794
transfer,classify,CE-random,CORnet_Z,5,3.0,0.5373831775700935,214,0.5579893965702319
transfer,classify,CE-random,CORnet_Z,5,4.0,0.5459459459459459,185,0.5261767419615846
transfer,classify,CE-random,CORnet_Z,5,5.0,0.4879518072289157,166,0.49436408735293713
transfer,classify,CE-random,CORnet_Z,5,6.0,0.4863013698630137,146,0.46255143274428967
transfer,classify,CE-random,CORnet_Z,5,7.0,0.41025641025641024,117,0.4307387781356422
initialize,classify,CE-largest,CORnet_Z,6,0.0,0.5915915915915916,333,0.5823153423868862
initialize,classify,CE-largest,CORnet_Z,6,1.0,0.5765472312703583,307,0.5516822519341843
initialize,classify,CE-largest,CORnet_Z,6,2.0,0.5,276,0.5210491614814824
initialize,classify,CE-largest,CORnet_Z,6,3.0,0.48130841121495327,214,0.49041607102878054
initialize,classify,CE-largest,CORnet_Z,6,4.0,0.42702702702702705,185,0.45978298057607864
initialize,classify,CE-largest,CORnet_Z,6,5.0,0.4457831325301205,166,0.42914989012337673
initialize,classify,CE-largest,CORnet_Z,6,6.0,0.4452054794520548,146,0.3985167996706749
initialize,classify,CE-largest,CORnet_Z,6,7.0,0.3333333333333333,117,0.367883709217973
transfer,classify,CE-largest,CORnet_Z,6,0.0,0.7237237237237237,333,0.6871999977752087
transfer,classify,CE-largest,CORnet_Z,6,1.0,0.6579804560260586,307,0.652088481803425
transfer,classify,CE-largest,CORnet_Z,6,2.0,0.5688405797101449,276,0.6169769658316414
transfer,classify,CE-largest,CORnet_Z,6,3.0,0.6074766355140186,214,0.5818654498598578
transfer,classify,CE-largest,CORnet_Z,6,4.0,0.5513513513513514,185,0.5467539338880743
transfer,classify,CE-largest,CORnet_Z,6,5.0,0.5,166,0.5116424179162906
transfer,classify,CE-largest,CORnet_Z,6,6.0,0.4863013698630137,146,0.476530901944507
transfer,classify,CE-largest,CORnet_Z,6,7.0,0.4188034188034188,117,0.44141938597272334
transfer,classify,CE-random,CORnet_Z,6,0.0,0.6786786786786787,333,0.6508483174752583
transfer,classify,CE-random,CORnet_Z,6,1.0,0.6058631921824105,307,0.6190356628666108
transfer,classify,CE-random,CORnet_Z,6,2.0,0.572463768115942,276,0.5872230082579634
transfer,classify,CE-random,CORnet_Z,6,3.0,0.5467289719626168,214,0.555410353649316
transfer,classify,CE-random,CORnet_Z,6,4.0,0.4702702702702703,185,0.5235976990406686
transfer,classify,CE-random,CORnet_Z,6,5.0,0.5180722891566265,166,0.4917850444320211
transfer,classify,CE-random,CORnet_Z,6,6.0,0.5136986301369864,146,0.45997238982337363
transfer,classify,CE-random,CORnet_Z,6,7.0,0.41025641025641024,117,0.42815973521472617
initialize,classify,CE-largest,CORnet_Z,7,0.0,0.5705705705705706,333,0.5540612891368151
initialize,classify,CE-largest,CORnet_Z,7,1.0,0.5342019543973942,307,0.5234281986841132
initialize,classify,CE-largest,CORnet_Z,7,2.0,0.5108695652173914,276,0.49279510823141126
initialize,classify,CE-largest,CORnet_Z,7,3.0,0.4672897196261682,214,0.46216201777870936
initialize,classify,CE-largest,CORnet_Z,7,4.0,0.372972972972973,185,0.43152892732600745
initialize,classify,CE-largest,CORnet_Z,7,5.0,0.41566265060240964,166,0.40089583687330554
initialize,classify,CE-largest,CORnet_Z,7,6.0,0.3698630136986301,146,0.37026274642060364
initialize,classify,CE-largest,CORnet_Z,7,7.0,0.3333333333333333,117,0.3396296559679018
transfer,classify,CE-largest,CORnet_Z,7,0.0,0.7147147147147147,333,0.6849412583281944
transfer,classify,CE-largest,CORnet_Z,7,1.0,0.6579804560260586,307,0.6498297423564108
transfer,classify,CE-largest,CORnet_Z,7,2.0,0.5615942028985508,276,0.6147182263846271
transfer,classify,CE-largest,CORnet_Z,7,3.0,0.5794392523364486,214,0.5796067104128435
transfer,classify,CE-largest,CORnet_Z,7,4.0,0.5243243243243243,185,0.5444951944410599
transfer,classify,CE-largest,CORnet_Z,7,5.0,0.5240963855421686,166,0.5093836784692762
transfer,classify,CE-largest,CORnet_Z,7,6.0,0.541095890410959,146,0.4742721624974927
transfer,classify,CE-largest,CORnet_Z,7,7.0,0.39316239316239315,117,0.4391606465257091
transfer,classify,CE-random,CORnet_Z,7,0.0,0.7147147147147147,333,0.6783936982269153
transfer,classify,CE-random,CORnet_Z,7,1.0,0.6547231270358306,307,0.6465810436182678
transfer,classify,CE-random,CORnet_Z,7,2.0,0.5978260869565217,276,0.6147683890096204
transfer,classify,CE-random,CORnet_Z,7,3.0,0.5700934579439252,214,0.5829557344009729
transfer,classify,CE-random,CORnet_Z,7,4.0,0.5621621621621622,185,0.5511430797923256
transfer,classify,CE-random,CORnet_Z,7,5.0,0.5180722891566265,166,0.5193304251836781
transfer,classify,CE-random,CORnet_Z,7,6.0,0.5,146,0.48751777057503065
transfer,classify,CE-random,CORnet_Z,7,7.0,0.4188034188034188,117,0.4557051159663832
initialize,classify,CE-largest,CORnet_Z,8,0.0,0.48348348348348347,333,0.5136450519356511
initialize,classify,CE-largest,CORnet_Z,8,1.0,0.4495114006514658,307,0.4830119614829492
initialize,classify,CE-largest,CORnet_Z,8,2.0,0.44565217391304346,276,0.4523788710302473
initialize,classify,CE-largest,CORnet_Z,8,3.0,0.4252336448598131,214,0.42174578057754547
initialize,classify,CE-largest,CORnet_Z,8,4.0,0.3945945945945946,185,0.39111269012484356
initialize,classify,CE-largest,CORnet_Z,8,5.0,0.39759036144578314,166,0.36047959967214166
initialize,classify,CE-largest,CORnet_Z,8,6.0,0.3904109589041096,146,0.3298465092194398
initialize,classify,CE-largest,CORnet_Z,8,7.0,0.26495726495726496,117,0.2992134187667379
transfer,classify,CE-largest,CORnet_Z,8,0.0,0.6816816816816816,333,0.6693451811314162
transfer,classify,CE-largest,CORnet_Z,8,1.0,0.5960912052117264,307,0.6342336651596325
transfer,classify,CE-largest,CORnet_Z,8,2.0,0.5833333333333334,276,0.5991221491878489
transfer,classify,CE-largest,CORnet_Z,8,3.0,0.5747663551401869,214,0.5640106332160653
transfer,classify,CE-largest,CORnet_Z,8,4.0,0.5513513513513514,185,0.5288991172442816
transfer,classify,CE-largest,CORnet_Z,8,5.0,0.463855421686747,166,0.49378760127249804
transfer,classify,CE-largest,CORnet_Z,8,6.0,0.5273972602739726,146,0.45867608530071446
transfer,classify,CE-largest,CORnet_Z,8,7.0,0.39316239316239315,117,0.42356456932893083
transfer,classify,CE-random,CORnet_Z,8,0.0,0.6936936936936937,333,0.6817943510646584
transfer,classify,CE-random,CORnet_Z,8,1.0,0.6188925081433225,307,0.6499816964560109
transfer,classify,CE-random,CORnet_Z,8,2.0,0.6123188405797102,276,0.6181690418473634
transfer,classify,CE-random,CORnet_Z,8,3.0,0.5934579439252337,214,0.5863563872387161
transfer,classify,CE-random,CORnet_Z,8,4.0,0.5297297297297298,185,0.5545437326300686
transfer,classify,CE-random,CORnet_Z,8,5.0,0.5060240963855421,166,0.5227310780214212
transfer,classify,CE-random,CORnet_Z,8,6.0,0.547945205479452,146,0.4909184234127737
transfer,classify,CE-random,CORnet_Z,8,7.0,0.46153846153846156,117,0.45910576880412624
initialize,classify,CE-largest,VGG16,1,0.0,0.44744744744744747,333,0.4365798891353096
initialize,classify,CE-largest,VGG16,1,1.0,0.4592833876221498,307,0.41400806137073864
initialize,classify,CE-largest,VGG16,1,2.0,0.358695652173913,276,0.39143623360616764
initialize,classify,CE-largest,VGG16,1,3.0,0.411214953271028,214,0.36886440584159663
initialize,classify,CE-largest,VGG16,1,4.0,0.31891891891891894,185,0.3462925780770257
initialize,classify,CE-largest,VGG16,1,5.0,0.3072289156626506,166,0.32372075031245473
initialize,classify,CE-largest,VGG16,1,6.0,0.3356164383561644,146,0.3011489225478837
initialize,classify,CE-largest,VGG16,1,7.0,0.2222222222222222,117,0.2785770947833127
transfer,classify,CE-largest,VGG16,1,0.0,0.948948948948949,333,0.9503988416578957
transfer,classify,CE-largest,VGG16,1,1.0,0.9381107491856677,307,0.9218744086543137
transfer,classify,CE-largest,VGG16,1,2.0,0.855072463768116,276,0.8933499756507316
transfer,classify,CE-largest,VGG16,1,3.0,0.8878504672897196,214,0.8648255426471496
transfer,classify,CE-largest,VGG16,1,4.0,0.8486486486486486,185,0.8363011096435676
transfer,classify,CE-largest,VGG16,1,5.0,0.8373493975903614,166,0.8077766766399856
transfer,classify,CE-largest,VGG16,1,6.0,0.7876712328767124,146,0.7792522436364036
transfer,classify,CE-largest,VGG16,1,7.0,0.7008547008547008,117,0.7507278106328216
transfer,classify,CE-random,VGG16,1,0.0,0.9429429429429429,333,0.9524144357562657
transfer,classify,CE-random,VGG16,1,1.0,0.9315960912052117,307,0.9210650459420973
transfer,classify,CE-random,VGG16,1,2.0,0.8731884057971014,276,0.8897156561279287
transfer,classify,CE-random,VGG16,1,3.0,0.8457943925233645,214,0.8583662663137602
transfer,classify,CE-random,VGG16,1,4.0,0.8378378378378378,185,0.8270168764995918
transfer,classify,CE-random,VGG16,1,5.0,0.7891566265060241,166,0.7956674866854232
transfer,classify,CE-random,VGG16,1,6.0,0.7945205479452054,146,0.7643180968712547
transfer,classify,CE-random,VGG16,1,7.0,0.7264957264957265,117,0.7329687070570863
initialize,classify,CE-largest,VGG16,2,0.0,0.4624624624624625,333,0.4248316549227764
initialize,classify,CE-largest,VGG16,2,1.0,0.4006514657980456,307,0.4022598271582054
initialize,classify,CE-largest,VGG16,2,2.0,0.37681159420289856,276,0.37968799939363446
initialize,classify,CE-largest,VGG16,2,3.0,0.397196261682243,214,0.3571161716290635
initialize,classify,CE-largest,VGG16,2,4.0,0.2756756756756757,185,0.3345443438644925
initialize,classify,CE-largest,VGG16,2,5.0,0.2891566265060241,166,0.3119725160999215
initialize,classify,CE-largest,VGG16,2,6.0,0.3424657534246575,146,0.28940068833535054
initialize,classify,CE-largest,VGG16,2,7.0,0.2222222222222222,117,0.2668288605707796
transfer,classify,CE-largest,VGG16,2,0.0,0.9459459459459459,333,0.9509091425536188
transfer,classify,CE-largest,VGG16,2,1.0,0.9153094462540716,307,0.9223847095500368
transfer,classify,CE-largest,VGG16,2,2.0,0.8768115942028986,276,0.8938602765464547
transfer,classify,CE-largest,VGG16,2,3.0,0.8644859813084113,214,0.8653358435428727
transfer,classify,CE-largest,VGG16,2,4.0,0.8486486486486486,185,0.8368114105392908
transfer,classify,CE-largest,VGG16,2,5.0,0.8192771084337349,166,0.8082869775357087
transfer,classify,CE-largest,VGG16,2,6.0,0.7945205479452054,146,0.7797625445321267
transfer,classify,CE-largest,VGG16,2,7.0,0.7435897435897436,117,0.7512381115285447
transfer,classify,CE-random,VGG16,2,0.0,0.9429429429429429,333,0.9454732552747485
transfer,classify,CE-random,VGG16,2,1.0,0.9413680781758957,307,0.91412386546058
transfer,classify,CE-random,VGG16,2,2.0,0.8586956521739131,276,0.8827744756464114
transfer,classify,CE-random,VGG16,2,3.0,0.8598130841121495,214,0.851425085832243
transfer,classify,CE-random,VGG16,2,4.0,0.827027027027027,185,0.8200756960180744
transfer,classify,CE-random,VGG16,2,5.0,0.7710843373493976,166,0.7887263062039059
transfer,classify,CE-random,VGG16,2,6.0,0.7671232876712328,146,0.7573769163897375
transfer,classify,CE-random,VGG16,2,7.0,0.717948717948718,117,0.7260275265755689
initialize,classify,CE-largest,VGG16,3,0.0,0.42042042042042044,333,0.4343000675017565
initialize,classify,CE-largest,VGG16,3,1.0,0.4364820846905538,307,0.41172823973718553
initialize,classify,CE-largest,VGG16,3,2.0,0.3804347826086957,276,0.3891564119726145
initialize,classify,CE-largest,VGG16,3,3.0,0.3691588785046729,214,0.3665845842080436
initialize,classify,CE-largest,VGG16,3,4.0,0.32972972972972975,185,0.3440127564434726
initialize,classify,CE-largest,VGG16,3,5.0,0.3072289156626506,166,0.3214409286789016
initialize,classify,CE-largest,VGG16,3,6.0,0.3767123287671233,146,0.2988691009143306
initialize,classify,CE-largest,VGG16,3,7.0,0.2222222222222222,117,0.27629727314975966
transfer,classify,CE-largest,VGG16,3,0.0,0.9519519519519519,333,0.9543301932081693
transfer,classify,CE-largest,VGG16,3,1.0,0.9348534201954397,307,0.9258057602045872
transfer,classify,CE-largest,VGG16,3,2.0,0.8659420289855072,276,0.8972813272010052
transfer,classify,CE-largest,VGG16,3,3.0,0.8551401869158879,214,0.8687568941974232
transfer,classify,CE-largest,VGG16,3,4.0,0.8594594594594595,185,0.8402324611938411
transfer,classify,CE-largest,VGG16,3,5.0,0.8373493975903614,166,0.8117080281902591
transfer,classify,CE-largest,VGG16,3,6.0,0.7876712328767124,146,0.783183595186677
transfer,classify,CE-largest,VGG16,3,7.0,0.7435897435897436,117,0.7546591621830951
transfer,classify,CE-random,VGG16,3,0.0,0.948948948948949,333,0.9611914402364864
transfer,classify,CE-random,VGG16,3,1.0,0.9381107491856677,307,0.9298420504223179
transfer,classify,CE-random,VGG16,3,2.0,0.8768115942028986,276,0.8984926606081495
transfer,classify,CE-random,VGG16,3,3.0,0.8598130841121495,214,0.8671432707939809
transfer,classify,CE-random,VGG16,3,4.0,0.8648648648648649,185,0.8357938809798124
transfer,classify,CE-random,VGG16,3,5.0,0.8192771084337349,166,0.8044444911656439
transfer,classify,CE-random,VGG16,3,6.0,0.7945205479452054,146,0.7730951013514754
transfer,classify,CE-random,VGG16,3,7.0,0.7094017094017094,117,0.741745711537307
initialize,classify,CE-largest,VGG16,4,0.0,0.5225225225225225,333,0.4681750700635823
initialize,classify,CE-largest,VGG16,4,1.0,0.4592833876221498,307,0.44560324229901127
initialize,classify,CE-largest,VGG16,4,2.0,0.4057971014492754,276,0.4230314145344403
initialize,classify,CE-largest,VGG16,4,3.0,0.40186915887850466,214,0.40045958676986937
initialize,classify,CE-largest,VGG16,4,4.0,0.3891891891891892,185,0.37788775900529836
initialize,classify,CE-largest,VGG16,4,5.0,0.37349397590361444,166,0.35531593124072736
initialize,classify,CE-largest,VGG16,4,6.0,0.3219178082191781,146,0.3327441034761564
initialize,classify,CE-largest,VGG16,4,7.0,0.23931623931623933,117,0.31017227571158545
transfer,classify,CE-largest,VGG16,4,0.0,0.9309309309309309,333,0.9557768012998387
transfer,classify,CE-largest,VGG16,4,1.0,0.9348534201954397,307,0.9272523682962567
transfer,classify,CE-largest,VGG16,4,2.0,0.8623188405797102,276,0.8987279352926746
transfer,classify,CE-largest,VGG16,4,3.0,0.8691588785046729,214,0.8702035022890926
transfer,classify,CE-largest,VGG16,4,4.0,0.8594594594594595,185,0.8416790692855106
transfer,classify,CE-largest,VGG16,4,5.0,0.8253012048192772,166,0.8131546362819286
transfer,classify,CE-largest,VGG16,4,6.0,0.821917808219178,146,0.7846302032783465
transfer,classify,CE-largest,VGG16,4,7.0,0.7435897435897436,117,0.7561057702747646
transfer,classify,CE-random,VGG16,4,0.0,0.9369369369369369,333,0.9364138892095263
transfer,classify,CE-random,VGG16,4,1.0,0.9218241042345277,307,0.9050644993953578
transfer,classify,CE-random,VGG16,4,2.0,0.855072463768116,276,0.8737151095811893
transfer,classify,CE-random,VGG16,4,3.0,0.8411214953271028,214,0.8423657197670208
transfer,classify,CE-random,VGG16,4,4.0,0.8108108108108109,185,0.8110163299528523
transfer,classify,CE-random,VGG16,4,5.0,0.7951807228915663,166,0.7796669401386838
transfer,classify,CE-random,VGG16,4,6.0,0.7602739726027398,146,0.7483175503245153
transfer,classify,CE-random,VGG16,4,7.0,0.6923076923076923,117,0.7169681605103468
initialize,classify,CE-largest,VGG16,5,0.0,0.40540540540540543,333,0.440652999897252
initialize,classify,CE-largest,VGG16,5,1.0,0.3811074918566775,307,0.41808117213268103
initialize,classify,CE-largest,VGG16,5,2.0,0.3695652173913043,276,0.39550934436811
initialize,classify,CE-largest,VGG16,5,3.0,0.397196261682243,214,0.3729375166035391
initialize,classify,CE-largest,VGG16,5,4.0,0.3891891891891892,185,0.35036568883896807
initialize,classify,CE-largest,VGG16,5,5.0,0.3313253012048193,166,0.3277938610743971
initialize,classify,CE-largest,VGG16,5,6.0,0.363013698630137,146,0.3052220333098261
initialize,classify,CE-largest,VGG16,5,7.0,0.2564102564102564,117,0.28265020554525516
transfer,classify,CE-largest,VGG16,5,0.0,0.9219219219219219,333,0.9405649649345713
transfer,classify,CE-largest,VGG16,5,1.0,0.9250814332247557,307,0.9120405319309893
transfer,classify,CE-largest,VGG16,5,2.0,0.8659420289855072,276,0.8835160989274073
transfer,classify,CE-largest,VGG16,5,3.0,0.8691588785046729,214,0.8549916659238253
transfer,classify,CE-largest,VGG16,5,4.0,0.8486486486486486,185,0.8264672329202433
transfer,classify,CE-largest,VGG16,5,5.0,0.8373493975903614,166,0.7979427999166613
transfer,classify,CE-largest,VGG16,5,6.0,0.773972602739726,146,0.7694183669130792
transfer,classify,CE-largest,VGG16,5,7.0,0.6837606837606838,117,0.7408939339094972
transfer,classify,CE-random,VGG16,5,0.0,0.93993993993994,333,0.9491624935175357
transfer,classify,CE-random,VGG16,5,1.0,0.9348534201954397,307,0.9178131037033672
transfer,classify,CE-random,VGG16,5,2.0,0.8405797101449275,276,0.8864637138891986
transfer,classify,CE-random,VGG16,5,3.0,0.8598130841121495,214,0.8551143240750302
transfer,classify,CE-random,VGG16,5,4.0,0.8540540540540541,185,0.8237649342608617
transfer,classify,CE-random,VGG16,5,5.0,0.8012048192771084,166,0.7924155444466932
transfer,classify,CE-random,VGG16,5,6.0,0.7671232876712328,146,0.7610661546325247
transfer,classify,CE-random,VGG16,5,7.0,0.717948717948718,117,0.7297167648183562
initialize,classify,CE-largest,VGG16,6,0.0,0.4624624624624625,333,0.46539150245363725
initialize,classify,CE-largest,VGG16,6,1.0,0.40716612377850164,307,0.44281967468906624
initialize,classify,CE-largest,VGG16,6,2.0,0.4166666666666667,276,0.4202478469244953
initialize,classify,CE-largest,VGG16,6,3.0,0.4392523364485981,214,0.39767601915992434
initialize,classify,CE-largest,VGG16,6,4.0,0.3837837837837838,185,0.37510419139535334
initialize,classify,CE-largest,VGG16,6,5.0,0.3795180722891566,166,0.35253236363078233
initialize,classify,CE-largest,VGG16,6,6.0,0.3287671232876712,146,0.3299605358662114
initialize,classify,CE-largest,VGG16,6,7.0,0.27350427350427353,117,0.30738870810164043
transfer,classify,CE-largest,VGG16,6,0.0,0.933933933933934,333,0.9437953506227749
transfer,classify,CE-largest,VGG16,6,1.0,0.9250814332247557,307,0.9152709176191929
transfer,classify,CE-largest,VGG16,6,2.0,0.8768115942028986,276,0.8867464846156108
transfer,classify,CE-largest,VGG16,6,3.0,0.8598130841121495,214,0.8582220516120288
transfer,classify,CE-largest,VGG16,6,4.0,0.8378378378378378,185,0.8296976186084468
transfer,classify,CE-largest,VGG16,6,5.0,0.8433734939759037,166,0.8011731856048647
transfer,classify,CE-largest,VGG16,6,6.0,0.773972602739726,146,0.7726487526012827
transfer,classify,CE-largest,VGG16,6,7.0,0.7008547008547008,117,0.7441243195977008
transfer,classify,CE-random,VGG16,6,0.0,0.933933933933934,333,0.9470560975758673
transfer,classify,CE-random,VGG16,6,1.0,0.9413680781758957,307,0.9157067077616988
transfer,classify,CE-random,VGG16,6,2.0,0.8695652173913043,276,0.8843573179475303
transfer,classify,CE-random,VGG16,6,3.0,0.8457943925233645,214,0.8530079281333618
transfer,classify,CE-random,VGG16,6,4.0,0.8216216216216217,185,0.8216585383191932
transfer,classify,CE-random,VGG16,6,5.0,0.8132530120481928,166,0.7903091485050248
transfer,classify,CE-random,VGG16,6,6.0,0.7808219178082192,146,0.7589597586908563
transfer,classify,CE-random,VGG16,6,7.0,0.6923076923076923,117,0.7276103688766877
initialize,classify,CE-largest,VGG16,7,0.0,0.18018018018018017,333,0.2326592481977016
initialize,classify,CE-largest,VGG16,7,1.0,0.13029315960912052,307,0.2100874204331306
initialize,classify,CE-largest,VGG16,7,2.0,0.13405797101449277,276,0.18751559266855963
initialize,classify,CE-largest,VGG16,7,3.0,0.12149532710280374,214,0.16494376490398865
initialize,classify,CE-largest,VGG16,7,4.0,0.14054054054054055,185,0.1423719371394177
initialize,classify,CE-largest,VGG16,7,5.0,0.14457831325301204,166,0.1198001093748467
initialize,classify,CE-largest,VGG16,7,6.0,0.19863013698630136,146,0.09722828161027569
initialize,classify,CE-largest,VGG16,7,7.0,0.1794871794871795,117,0.07465645384570474
transfer,classify,CE-largest,VGG16,7,0.0,0.9309309309309309,333,0.9386315073210354
transfer,classify,CE-largest,VGG16,7,1.0,0.9185667752442996,307,0.9101070743174533
transfer,classify,CE-largest,VGG16,7,2.0,0.855072463768116,276,0.8815826413138713
transfer,classify,CE-largest,VGG16,7,3.0,0.8691588785046729,214,0.8530582083102893
transfer,classify,CE-largest,VGG16,7,4.0,0.8108108108108109,185,0.8245337753067072
transfer,classify,CE-largest,VGG16,7,5.0,0.8253012048192772,166,0.7960093423031253
transfer,classify,CE-largest,VGG16,7,6.0,0.8082191780821918,146,0.7674849092995433
transfer,classify,CE-largest,VGG16,7,7.0,0.6923076923076923,117,0.7389604762959612
transfer,classify,CE-random,VGG16,7,0.0,0.93993993993994,333,0.9414104253852603
transfer,classify,CE-random,VGG16,7,1.0,0.9250814332247557,307,0.9100610355710919
transfer,classify,CE-random,VGG16,7,2.0,0.8478260869565217,276,0.8787116457569233
transfer,classify,CE-random,VGG16,7,3.0,0.8504672897196262,214,0.8473622559427548
transfer,classify,CE-random,VGG16,7,4.0,0.827027027027027,185,0.8160128661285864
transfer,classify,CE-random,VGG16,7,5.0,0.7951807228915663,166,0.7846634763144178
transfer,classify,CE-random,VGG16,7,6.0,0.7671232876712328,146,0.7533140865002493
transfer,classify,CE-random,VGG16,7,7.0,0.7008547008547008,117,0.7219646966860809
initialize,classify,CE-largest,VGG16,8,0.0,0.5195195195195195,333,0.45931916903878656
initialize,classify,CE-largest,VGG16,8,1.0,0.4560260586319218,307,0.43674734127421555
initialize,classify,CE-largest,VGG16,8,2.0,0.40217391304347827,276,0.4141755135096446
initialize,classify,CE-largest,VGG16,8,3.0,0.3878504672897196,214,0.39160368574507365
initialize,classify,CE-largest,VGG16,8,4.0,0.3567567567567568,185,0.36903185798050264
initialize,classify,CE-largest,VGG16,8,5.0,0.3674698795180723,166,0.34646003021593164
initialize,classify,CE-largest,VGG16,8,6.0,0.3561643835616438,146,0.3238882024513607
initialize,classify,CE-largest,VGG16,8,7.0,0.19658119658119658,117,0.30131637468678973
transfer,classify,CE-largest,VGG16,8,0.0,0.9459459459459459,333,0.9455813853705456
transfer,classify,CE-largest,VGG16,8,1.0,0.9478827361563518,307,0.9170569523669636
transfer,classify,CE-largest,VGG16,8,2.0,0.8586956521739131,276,0.8885325193633815
transfer,classify,CE-largest,VGG16,8,3.0,0.8551401869158879,214,0.8600080863597995
transfer,classify,CE-largest,VGG16,8,4.0,0.8486486486486486,185,0.8314836533562175
transfer,classify,CE-largest,VGG16,8,5.0,0.8433734939759037,166,0.8029592203526354
transfer,classify,CE-largest,VGG16,8,6.0,0.773972602739726,146,0.7744347873490535
transfer,classify,CE-largest,VGG16,8,7.0,0.6923076923076923,117,0.7459103543454715
transfer,classify,CE-random,VGG16,8,0.0,0.9429429429429429,333,0.9503050296259761
transfer,classify,CE-random,VGG16,8,1.0,0.9511400651465798,307,0.9189556398118076
transfer,classify,CE-random,VGG16,8,2.0,0.8586956521739131,276,0.887606249997639
transfer,classify,CE-random,VGG16,8,3.0,0.8598130841121495,214,0.8562568601834706
transfer,classify,CE-random,VGG16,8,4.0,0.8162162162162162,185,0.824907470369302
transfer,classify,CE-random,VGG16,8,5.0,0.8313253012048193,166,0.7935580805551335
transfer,classify,CE-random,VGG16,8,6.0,0.7465753424657534,146,0.7622086907409651
transfer,classify,CE-random,VGG16,8,7.0,0.717948717948718,117,0.7308593009267965
initialize,classify,CE-largest,alexnet,1,0.0,0.5225225225225225,333,0.4864763217878194
initialize,classify,CE-largest,alexnet,1,1.0,0.43973941368078173,307,0.45817709576591303
initialize,classify,CE-largest,alexnet,1,2.0,0.4420289855072464,276,0.42987786974400666
initialize,classify,CE-largest,alexnet,1,3.0,0.37383177570093457,214,0.4015786437221003
initialize,classify,CE-largest,alexnet,1,4.0,0.33513513513513515,185,0.37327941770019385
initialize,classify,CE-largest,alexnet,1,5.0,0.3855421686746988,166,0.3449801916782875
initialize,classify,CE-largest,alexnet,1,6.0,0.3698630136986301,146,0.3166809656563811
initialize,classify,CE-largest,alexnet,1,7.0,0.23076923076923078,117,0.28838173963447467
transfer,classify,CE-largest,alexnet,1,0.0,0.8108108108108109,333,0.8094495467433438
transfer,classify,CE-largest,alexnet,1,1.0,0.755700325732899,307,0.773394472045974
transfer,classify,CE-largest,alexnet,1,2.0,0.7065217391304348,276,0.7373393973486043
transfer,classify,CE-largest,alexnet,1,3.0,0.705607476635514,214,0.7012843226512346
transfer,classify,CE-largest,alexnet,1,4.0,0.6648648648648648,185,0.6652292479538648
transfer,classify,CE-largest,alexnet,1,5.0,0.6385542168674698,166,0.629174173256495
transfer,classify,CE-largest,alexnet,1,6.0,0.636986301369863,146,0.5931190985591254
transfer,classify,CE-largest,alexnet,1,7.0,0.5470085470085471,117,0.5570640238617557
transfer,classify,CE-random,alexnet,1,0.0,0.8168168168168168,333,0.7892199680121692
transfer,classify,CE-random,alexnet,1,1.0,0.752442996742671,307,0.7534739818420046
transfer,classify,CE-random,alexnet,1,2.0,0.6992753623188406,276,0.7177279956718401
transfer,classify,CE-random,alexnet,1,3.0,0.6962616822429907,214,0.6819820095016755
transfer,classify,CE-random,alexnet,1,4.0,0.6702702702702703,185,0.6462360233315111
transfer,classify,CE-random,alexnet,1,5.0,0.608433734939759,166,0.6104900371613465
transfer,classify,CE-random,alexnet,1,6.0,0.5821917808219178,146,0.574744050991182
transfer,classify,CE-random,alexnet,1,7.0,0.48717948717948717,117,0.5389980648210175
initialize,classify,CE-largest,alexnet,2,0.0,0.4804804804804805,333,0.4621297093435234
initialize,classify,CE-largest,alexnet,2,1.0,0.4364820846905538,307,0.433830483321617
initialize,classify,CE-largest,alexnet,2,2.0,0.36594202898550726,276,0.4055312572997106
initialize,classify,CE-largest,alexnet,2,3.0,0.37850467289719625,214,0.37723203127780425
initialize,classify,CE-largest,alexnet,2,4.0,0.34054054054054056,185,0.3489328052558978
initialize,classify,CE-largest,alexnet,2,5.0,0.3072289156626506,166,0.32063357923399144
initialize,classify,CE-largest,alexnet,2,6.0,0.3561643835616438,146,0.29233435321208506
initialize,classify,CE-largest,alexnet,2,7.0,0.23931623931623933,117,0.26403512719017863
transfer,classify,CE-largest,alexnet,2,0.0,0.7987987987987988,333,0.8321115048172775
transfer,classify,CE-largest,alexnet,2,1.0,0.7980456026058632,307,0.7960564301199078
transfer,classify,CE-largest,alexnet,2,2.0,0.7282608695652174,276,0.760001355422538
transfer,classify,CE-largest,alexnet,2,3.0,0.7102803738317757,214,0.7239462807251682
transfer,classify,CE-largest,alexnet,2,4.0,0.6864864864864865,185,0.6878912060277985
transfer,classify,CE-largest,alexnet,2,5.0,0.6867469879518072,166,0.6518361313304288
transfer,classify,CE-largest,alexnet,2,6.0,0.6575342465753424,146,0.615781056633059
transfer,classify,CE-largest,alexnet,2,7.0,0.5811965811965812,117,0.5797259819356892
transfer,classify,CE-random,alexnet,2,0.0,0.7897897897897898,333,0.7984168432496856
transfer,classify,CE-random,alexnet,2,1.0,0.758957654723127,307,0.7626708570795211
